goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Reporting Type;dimensions.Quantile;ATTR_ENDPOINT
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;686;Senegal;2011.0;8.31744;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;686;Senegal;2011.0;0.93626;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;688;Serbia;2007.0;55.15486;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;688;Serbia;2007.0;51.91541;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;688;Serbia;2010.0;58.62822;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;688;Serbia;2010.0;52.82341;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;688;Serbia;2013.0;56.39749;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;688;Serbia;2013.0;54.21211;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;688;Serbia;2015.0;52.09603;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;688;Serbia;2015.0;54.33775;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;694;Sierra Leone;2018.0;0.90757;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;694;Sierra Leone;2018.0;0;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;703;Slovakia;2009.0;49.71548;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;703;Slovakia;2009.0;37.03136;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;90;Solomon Islands;2005.0;1.2098;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;90;Solomon Islands;2005.0;0.94646;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;710;South Africa;2005.0;2.80816;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;710;South Africa;2005.0;1.05328;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;710;South Africa;2010.0;3.4132;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;710;South Africa;2010.0;0.73974;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;710;South Africa;2014.0;3.35275;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;710;South Africa;2014.0;0.90756;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;144;Sri Lanka;2006.0;6.29317;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;144;Sri Lanka;2006.0;1.22223;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;144;Sri Lanka;2009.0;6.62763;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;144;Sri Lanka;2009.0;1.9879;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;144;Sri Lanka;2012.0;7.40061;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;144;Sri Lanka;2012.0;1.76502;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;144;Sri Lanka;2016.0;7.83851;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;144;Sri Lanka;2016.0;2.03455;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;275;State of Palestine;2016.0;3.62768;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;275;State of Palestine;2016.0;2.18857;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;760;Syrian Arab Republic;2003.0;8.1938;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;760;Syrian Arab Republic;2003.0;3.56638;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;762;Tajikistan;2011.0;39.02356;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;762;Tajikistan;2011.0;34.14921;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
